8.277e+002 3.677e+002 1.214e+000 
8.290e+002 3.682e+002 2.122e+001 
8.298e+002 3.687e+002 4.126e+001 
8.301e+002 3.692e+002 6.131e+001 
8.300e+002 3.696e+002 8.137e+001 
8.293e+002 3.701e+002 1.014e+002 
8.282e+002 3.706e+002 1.214e+002 
8.266e+002 3.710e+002 1.414e+002 
8.245e+002 3.715e+002 1.614e+002 
8.220e+002 3.720e+002 1.813e+002 
8.189e+002 3.725e+002 2.011e+002 
8.154e+002 3.729e+002 2.208e+002 
8.114e+002 3.734e+002 2.405e+002 
8.070e+002 3.739e+002 2.600e+002 
8.021e+002 3.743e+002 2.795e+002 
7.967e+002 3.748e+002 2.988e+002 
7.908e+002 3.753e+002 3.180e+002 
7.846e+002 3.757e+002 3.370e+002 
7.778e+002 3.762e+002 3.559e+002 
7.706e+002 3.767e+002 3.746e+002 
7.630e+002 3.772e+002 3.932e+002 
7.550e+002 3.776e+002 4.115e+002 
7.465e+002 3.781e+002 4.297e+002 
7.376e+002 3.786e+002 4.477e+002 
7.282e+002 3.790e+002 4.654e+002 
7.185e+002 3.795e+002 4.830e+002 
7.084e+002 3.800e+002 5.003e+002 
6.978e+002 3.804e+002 5.173e+002 
6.869e+002 3.809e+002 5.341e+002 
6.755e+002 3.814e+002 5.507e+002 
6.638e+002 3.819e+002 5.670e+002 
6.517e+002 3.823e+002 5.830e+002 
6.393e+002 3.828e+002 5.987e+002 
6.265e+002 3.833e+002 6.141e+002 
6.133e+002 3.837e+002 6.292e+002 
